index,sample_id,label,attack,score_clean,prior_clean,energy_clean,score_adv,prior_adv,energy_adv,delta_score,delta_energy
768,desk_0219,12,query_dgcnn_paconv,138757.453125,2030.3961181640625,-136727.0625,137923.078125,2039.547607421875,-135883.53125,-834.375,843.53125
769,desk_0220,12,query_dgcnn_paconv,147263.453125,2533.6884765625,-144729.765625,146752.875,2534.232177734375,-144218.640625,-510.578125,511.125
770,desk_0221,12,query_dgcnn_paconv,150660.71875,1838.2235107421875,-148822.5,150393.375,1838.8551025390625,-148554.515625,-267.34375,267.984375
771,desk_0222,12,query_dgcnn_paconv,153052.0625,2175.254638671875,-150876.8125,152088.59375,2189.603515625,-149898.984375,-963.46875,977.828125
772,desk_0223,12,query_dgcnn_paconv,145469.890625,2332.66015625,-143137.234375,145181.4375,2332.47265625,-142848.96875,-288.453125,288.265625
773,desk_0224,12,query_dgcnn_paconv,153405.03125,1403.3486328125,-152001.6875,153084.015625,1405.997802734375,-151678.015625,-321.015625,323.671875
774,desk_0225,12,query_dgcnn_paconv,147813.1875,1853.32568359375,-145959.859375,145686.28125,1882.741943359375,-143803.546875,-2126.90625,2156.3125
775,desk_0226,12,query_dgcnn_paconv,149295.171875,2391.410888671875,-146903.765625,148451.625,2403.439697265625,-146048.1875,-843.546875,855.578125
776,desk_0227,12,query_dgcnn_paconv,141253.171875,2092.260009765625,-139160.90625,140064.8125,2102.729248046875,-137962.078125,-1188.359375,1198.828125
777,desk_0228,12,query_dgcnn_paconv,145742.578125,2357.68701171875,-143384.890625,143709.359375,2378.672607421875,-141330.6875,-2033.21875,2054.203125
778,desk_0229,12,query_dgcnn_paconv,158861.84375,2180.2158203125,-156681.625,157927.90625,2201.10888671875,-155726.796875,-933.9375,954.828125
779,desk_0230,12,query_dgcnn_paconv,154460.421875,2483.014404296875,-151977.40625,153579.484375,2498.984375,-151080.5,-880.9375,896.90625
780,desk_0231,12,query_dgcnn_paconv,147011.03125,2030.1817626953125,-144980.84375,146449.5625,2038.72216796875,-144410.84375,-561.46875,570.0
781,desk_0232,12,query_dgcnn_paconv,154380.28125,2389.689453125,-151990.59375,152962.53125,2409.6884765625,-150552.84375,-1417.75,1437.75
782,desk_0233,12,query_dgcnn_paconv,136601.359375,1261.906982421875,-135339.453125,136118.40625,1264.947998046875,-134853.453125,-482.953125,486.0
783,desk_0234,12,query_dgcnn_paconv,138097.546875,1045.327880859375,-137052.21875,138097.546875,1045.327880859375,-137052.21875,0.0,0.0
784,desk_0235,12,query_dgcnn_paconv,150813.75,2439.559326171875,-148374.1875,150379.53125,2447.672119140625,-147931.859375,-434.21875,442.328125
785,desk_0236,12,query_dgcnn_paconv,154907.9375,1921.421875,-152986.515625,153600.8125,1934.7801513671875,-151666.03125,-1307.125,1320.484375
786,desk_0237,12,query_dgcnn_paconv,148183.109375,2577.24609375,-145605.859375,146624.21875,2596.24951171875,-144027.96875,-1558.890625,1577.890625
787,desk_0238,12,query_dgcnn_paconv,150372.046875,2636.857421875,-147735.1875,149175.515625,2648.27490234375,-146527.234375,-1196.53125,1207.953125
788,desk_0239,12,query_dgcnn_paconv,154715.953125,1640.8114013671875,-153075.140625,153231.046875,1652.3369140625,-151578.703125,-1484.90625,1496.4375
789,desk_0240,12,query_dgcnn_paconv,145592.515625,2366.80126953125,-143225.71875,143477.46875,2403.30419921875,-141074.171875,-2115.046875,2151.546875
790,desk_0241,12,query_dgcnn_paconv,149477.796875,2473.915771484375,-147003.875,147965.59375,2517.6689453125,-145447.921875,-1512.203125,1555.953125
791,desk_0242,12,query_dgcnn_paconv,150961.40625,1255.474609375,-149705.9375,150961.40625,1255.474609375,-149705.9375,0.0,0.0
792,desk_0243,12,query_dgcnn_paconv,149890.859375,1270.78857421875,-148620.078125,149890.859375,1270.78857421875,-148620.078125,0.0,0.0
793,desk_0244,12,query_dgcnn_paconv,150774.203125,1922.1798095703125,-148852.015625,149495.1875,1941.101806640625,-147554.078125,-1279.015625,1297.9375
794,desk_0245,12,query_dgcnn_paconv,127575.6875,1809.121826171875,-125766.5625,125945.09375,1834.6982421875,-124110.3984375,-1630.59375,1656.1640625
795,desk_0246,12,query_dgcnn_paconv,158243.90625,2099.838134765625,-156144.0625,155940.0,2127.031982421875,-153812.96875,-2303.90625,2331.09375
796,desk_0247,12,query_dgcnn_paconv,142392.296875,2242.512939453125,-140149.78125,141390.953125,2254.68798828125,-139136.265625,-1001.34375,1013.515625
797,desk_0248,12,query_dgcnn_paconv,155805.484375,2351.262451171875,-153454.21875,154894.953125,2367.998779296875,-152526.953125,-910.53125,927.265625
798,desk_0249,12,query_dgcnn_paconv,148004.109375,1841.3485107421875,-146162.765625,147088.484375,1853.9835205078125,-145234.5,-915.625,928.265625
799,desk_0250,12,query_dgcnn_paconv,133825.140625,1709.1925048828125,-132115.953125,132938.890625,1710.340087890625,-131228.546875,-886.25,887.40625
800,desk_0251,12,query_dgcnn_paconv,149847.78125,1471.2164306640625,-148376.5625,149847.78125,1471.2164306640625,-148376.5625,0.0,0.0
801,desk_0252,12,query_dgcnn_paconv,131810.125,1390.41064453125,-130419.7109375,131700.265625,1391.1966552734375,-130309.0703125,-109.859375,110.640625
802,desk_0253,12,query_dgcnn_paconv,153923.40625,2183.4140625,-151740.0,153158.453125,2193.9599609375,-150964.5,-764.953125,775.5
803,desk_0254,12,query_dgcnn_paconv,155390.3125,2819.176513671875,-152571.140625,154244.140625,2827.151123046875,-151416.984375,-1146.171875,1154.15625
804,desk_0255,12,query_dgcnn_paconv,161121.90625,2103.29736328125,-159018.609375,160351.328125,2112.212158203125,-158239.109375,-770.578125,779.5
805,desk_0256,12,query_dgcnn_paconv,150614.421875,1888.3951416015625,-148726.03125,150077.390625,1889.1241455078125,-148188.265625,-537.03125,537.765625
806,desk_0257,12,query_dgcnn_paconv,152276.96875,2002.9002685546875,-150274.0625,151104.078125,2022.6456298828125,-149081.4375,-1172.890625,1192.625
807,desk_0258,12,query_dgcnn_paconv,139975.328125,1553.795654296875,-138421.53125,139975.328125,1553.795654296875,-138421.53125,0.0,0.0
808,desk_0259,12,query_dgcnn_paconv,133873.390625,1492.605224609375,-132380.78125,133719.546875,1491.986328125,-132227.5625,-153.84375,153.21875
809,desk_0260,12,query_dgcnn_paconv,138357.40625,1870.6197509765625,-136486.78125,138357.40625,1870.6197509765625,-136486.78125,0.0,0.0
810,desk_0261,12,query_dgcnn_paconv,145462.453125,2364.7265625,-143097.71875,143831.453125,2398.696044921875,-141432.75,-1631.0,1664.96875
811,desk_0262,12,query_dgcnn_paconv,145917.40625,2187.66943359375,-143729.734375,144636.703125,2207.072265625,-142429.625,-1280.703125,1300.109375
812,desk_0263,12,query_dgcnn_paconv,159802.15625,1577.5264892578125,-158224.625,157475.921875,1594.034423828125,-155881.890625,-2326.234375,2342.734375
813,desk_0264,12,query_dgcnn_paconv,157328.71875,2738.055908203125,-154590.65625,157020.359375,2745.68896484375,-154274.671875,-308.359375,315.984375
814,desk_0265,12,query_dgcnn_paconv,133995.78125,1748.257080078125,-132247.53125,133995.78125,1748.257080078125,-132247.53125,0.0,0.0
815,desk_0266,12,query_dgcnn_paconv,132692.96875,2281.0634765625,-130411.90625,132692.96875,2281.0634765625,-130411.90625,0.0,0.0
816,desk_0267,12,query_dgcnn_paconv,148201.015625,1781.136474609375,-146419.875,147531.984375,1791.5770263671875,-145740.40625,-669.03125,679.46875
817,desk_0268,12,query_dgcnn_paconv,134883.6875,1856.05126953125,-133027.640625,134728.4375,1858.083984375,-132870.359375,-155.25,157.28125
818,desk_0269,12,query_dgcnn_paconv,134751.3125,2429.06982421875,-132322.25,134397.078125,2434.352783203125,-131962.71875,-354.234375,359.53125
819,desk_0270,12,query_dgcnn_paconv,142186.515625,1871.1031494140625,-140315.40625,140853.953125,1881.570068359375,-138972.390625,-1332.5625,1343.015625
820,desk_0271,12,query_dgcnn_paconv,152187.46875,1826.936279296875,-150360.53125,150854.34375,1853.044189453125,-149001.296875,-1333.125,1359.234375
821,desk_0272,12,query_dgcnn_paconv,147987.984375,2167.994873046875,-145819.984375,146036.921875,2201.055908203125,-143835.859375,-1951.0625,1984.125
822,desk_0273,12,query_dgcnn_paconv,141208.015625,2518.8447265625,-138689.171875,140767.8125,2523.85595703125,-138243.953125,-440.203125,445.21875
823,desk_0274,12,query_dgcnn_paconv,143233.71875,2173.852783203125,-141059.859375,142313.71875,2187.936767578125,-140125.78125,-920.0,934.078125
824,desk_0275,12,query_dgcnn_paconv,145865.265625,1874.1427001953125,-143991.125,144672.3125,1882.3751220703125,-142789.9375,-1192.953125,1201.1875
825,desk_0276,12,query_dgcnn_paconv,140687.265625,2247.072998046875,-138440.1875,140427.3125,2246.439208984375,-138180.875,-259.953125,259.3125
826,desk_0277,12,query_dgcnn_paconv,151892.28125,2187.152587890625,-149705.125,150077.390625,2226.355224609375,-147851.03125,-1814.890625,1854.09375
827,desk_0278,12,query_dgcnn_paconv,135435.25,1847.663330078125,-133587.59375,135435.25,1847.663330078125,-133587.59375,0.0,0.0
828,desk_0279,12,query_dgcnn_paconv,130631.296875,1022.77978515625,-129608.515625,130631.296875,1022.77978515625,-129608.515625,0.0,0.0
829,desk_0280,12,query_dgcnn_paconv,140374.953125,1786.970947265625,-138587.984375,139706.8125,1796.59619140625,-137910.21875,-668.140625,677.765625
830,desk_0281,12,query_dgcnn_paconv,144340.359375,2410.379638671875,-141929.984375,143214.15625,2424.330322265625,-140789.828125,-1126.203125,1140.15625
831,desk_0282,12,query_dgcnn_paconv,152595.171875,2643.925048828125,-149951.25,150813.75,2677.07958984375,-148136.671875,-1781.421875,1814.578125
832,desk_0283,12,query_dgcnn_paconv,154370.921875,2547.574462890625,-151823.34375,153659.78125,2555.565673828125,-151104.21875,-711.140625,719.125
833,desk_0284,12,query_dgcnn_paconv,133045.953125,1807.3870849609375,-131238.5625,132058.265625,1820.7996826171875,-130237.46875,-987.6875,1001.09375
834,desk_0285,12,query_dgcnn_paconv,146283.890625,1796.60400390625,-144487.28125,146112.46875,1796.7772216796875,-144315.6875,-171.421875,171.59375
835,desk_0286,12,query_dgcnn_paconv,149187.9375,2048.99462890625,-147138.9375,147152.4375,2078.38623046875,-145074.046875,-2035.5,2064.890625
836,door_0110,13,query_dgcnn_paconv,166702.65625,2057.129638671875,-164645.53125,165640.984375,2080.86669921875,-163560.125,-1061.671875,1085.40625
837,door_0111,13,query_dgcnn_paconv,166897.390625,2044.025634765625,-164853.359375,166275.453125,2049.030029296875,-164226.421875,-621.9375,626.9375
838,door_0112,13,query_dgcnn_paconv,166581.28125,2044.894287109375,-164536.390625,166208.5625,2052.7919921875,-164155.765625,-372.71875,380.625
839,door_0113,13,query_dgcnn_paconv,169414.046875,2115.33154296875,-167298.71875,169023.328125,2126.873046875,-166896.453125,-390.71875,402.265625
840,door_0114,13,query_dgcnn_paconv,169202.3125,2027.934326171875,-167174.375,168529.359375,2036.837158203125,-166492.515625,-672.953125,681.859375
841,door_0115,13,query_dgcnn_paconv,171152.28125,1674.626953125,-169477.65625,170900.46875,1678.120849609375,-169222.34375,-251.8125,255.3125
842,door_0116,13,query_dgcnn_paconv,168726.328125,2182.983154296875,-166543.34375,167716.125,2193.46044921875,-165522.671875,-1010.203125,1020.671875
843,door_0117,13,query_dgcnn_paconv,166943.546875,1951.8629150390625,-164991.6875,166398.78125,1965.49267578125,-164433.28125,-544.765625,558.40625
844,door_0118,13,query_dgcnn_paconv,162994.234375,1893.3294677734375,-161100.90625,162645.03125,1900.9898681640625,-160744.046875,-349.203125,356.859375
845,door_0119,13,query_dgcnn_paconv,168204.75,2187.51318359375,-166017.234375,167503.09375,2195.372314453125,-165307.71875,-701.65625,709.515625
846,door_0120,13,query_dgcnn_paconv,166684.609375,1998.3486328125,-164686.265625,165602.828125,2010.2392578125,-163592.59375,-1081.78125,1093.671875
847,door_0121,13,query_dgcnn_paconv,149086.71875,1784.1763916015625,-147302.546875,149086.71875,1784.1451416015625,-147302.578125,0.0,-0.03125
848,door_0122,13,query_dgcnn_paconv,168327.78125,2196.295654296875,-166131.484375,167877.375,2203.051513671875,-165674.328125,-450.40625,457.15625
849,door_0123,13,query_dgcnn_paconv,168877.03125,2171.902099609375,-166705.125,168197.046875,2177.2939453125,-166019.75,-679.984375,685.375
850,door_0124,13,query_dgcnn_paconv,162486.140625,2080.214111328125,-160405.921875,162030.609375,2089.820556640625,-159940.78125,-455.53125,465.140625
851,door_0125,13,query_dgcnn_paconv,165850.546875,1991.480712890625,-163859.0625,165235.90625,1997.1851806640625,-163238.71875,-614.640625,620.34375
852,door_0126,13,query_dgcnn_paconv,168524.171875,1946.7008056640625,-166577.46875,168009.546875,1956.2611083984375,-166053.28125,-514.625,524.1875
853,door_0127,13,query_dgcnn_paconv,166718.390625,2039.0281982421875,-164679.359375,166126.390625,2055.0615234375,-164071.328125,-592.0,608.03125
854,door_0128,13,query_dgcnn_paconv,161071.546875,2090.415771484375,-158981.125,160730.0,2092.9931640625,-158637.0,-341.546875,344.125
855,door_0129,13,query_dgcnn_paconv,164605.75,1976.0289306640625,-162629.71875,164605.75,1976.0289306640625,-162629.71875,0.0,0.0
856,dresser_0201,14,query_dgcnn_paconv,131780.515625,2992.950927734375,-128787.5625,131687.515625,2993.85693359375,-128693.65625,-93.0,93.90625
857,dresser_0202,14,query_dgcnn_paconv,131009.6953125,2405.585693359375,-128604.109375,129767.15625,2417.916015625,-127349.2421875,-1242.5390625,1254.8671875
858,dresser_0203,14,query_dgcnn_paconv,135250.828125,2502.330322265625,-132748.5,133940.0,2515.85107421875,-131424.15625,-1310.828125,1324.34375
859,dresser_0204,14,query_dgcnn_paconv,141530.671875,2744.2646484375,-138786.40625,140857.328125,2745.0947265625,-138112.234375,-673.34375,674.171875
860,dresser_0205,14,query_dgcnn_paconv,138689.265625,2844.765380859375,-135844.5,138706.8125,2845.51513671875,-135861.296875,17.546875,-16.796875
861,dresser_0206,14,query_dgcnn_paconv,131716.3125,3050.26123046875,-128666.0546875,130996.4140625,3053.80126953125,-127942.609375,-719.8984375,723.4453125
862,dresser_0207,14,query_dgcnn_paconv,150215.09375,2093.142578125,-148121.953125,149567.28125,2083.687255859375,-147483.59375,-647.8125,638.359375
863,dresser_0208,14,query_dgcnn_paconv,138549.3125,2370.88232421875,-136178.4375,138187.0625,2380.97802734375,-135806.078125,-362.25,372.359375
864,dresser_0209,14,query_dgcnn_paconv,135809.515625,2705.920654296875,-133103.59375,135506.5625,2703.20068359375,-132803.359375,-302.953125,300.234375
865,dresser_0210,14,query_dgcnn_paconv,132529.703125,2580.193359375,-129949.5078125,132200.078125,2583.13818359375,-129616.9375,-329.625,332.5703125
866,dresser_0211,14,query_dgcnn_paconv,135286.671875,2952.885498046875,-132333.78125,135082.421875,2951.667724609375,-132130.75,-204.25,203.03125
867,dresser_0212,14,query_dgcnn_paconv,130720.7734375,2891.939453125,-127828.8359375,130720.7734375,2891.939453125,-127828.8359375,0.0,0.0
868,dresser_0213,14,query_dgcnn_paconv,138267.890625,2668.033203125,-135599.859375,137360.4375,2669.676025390625,-134690.765625,-907.453125,909.09375
869,dresser_0214,14,query_dgcnn_paconv,136836.53125,2371.449462890625,-134465.078125,135797.796875,2389.878662109375,-133407.921875,-1038.734375,1057.15625
870,dresser_0215,14,query_dgcnn_paconv,133507.234375,2321.326171875,-131185.90625,132424.484375,2339.52294921875,-130084.9609375,-1082.75,1100.9453125
871,dresser_0216,14,query_dgcnn_paconv,132887.703125,2993.9296875,-129893.7734375,132790.578125,2993.8720703125,-129796.703125,-97.125,97.0703125
872,dresser_0217,14,query_dgcnn_paconv,132634.03125,2860.089599609375,-129773.9453125,132049.03125,2865.736083984375,-129183.296875,-585.0,590.6484375
873,dresser_0218,14,query_dgcnn_paconv,144649.109375,2494.881591796875,-142154.234375,144457.96875,2492.683837890625,-141965.28125,-191.140625,188.953125
874,dresser_0219,14,query_dgcnn_paconv,132917.4375,2447.004150390625,-130470.4296875,132603.484375,2451.099609375,-130152.3828125,-313.953125,318.046875
875,dresser_0220,14,query_dgcnn_paconv,143200.625,2683.908203125,-140516.71875,143200.625,2681.550537109375,-140519.078125,0.0,-2.359375
876,dresser_0221,14,query_dgcnn_paconv,133582.921875,2935.410400390625,-130647.5078125,133006.9375,2942.822265625,-130064.1171875,-575.984375,583.390625
877,dresser_0222,14,query_dgcnn_paconv,142923.703125,2637.038818359375,-140286.671875,142091.59375,2638.1396484375,-139453.453125,-832.109375,833.21875
878,dresser_0223,14,query_dgcnn_paconv,130772.90625,2966.67626953125,-127806.2265625,130732.4296875,2965.654052734375,-127766.7734375,-40.4765625,39.453125
879,dresser_0224,14,query_dgcnn_paconv,130418.8359375,2834.6015625,-127584.234375,129480.984375,2847.0146484375,-126633.96875,-937.8515625,950.265625
880,dresser_0225,14,query_dgcnn_paconv,125869.6875,2525.51220703125,-123344.171875,125271.359375,2528.339599609375,-122743.0234375,-598.328125,601.1484375
881,dresser_0226,14,query_dgcnn_paconv,143290.125,2589.962890625,-140700.15625,142839.375,2597.833740234375,-140241.546875,-450.75,458.609375
882,dresser_0227,14,query_dgcnn_paconv,130481.8671875,2399.35986328125,-128082.5078125,129480.984375,2411.478759765625,-127069.5078125,-1000.8828125,1013.0
883,dresser_0228,14,query_dgcnn_paconv,137373.546875,2865.12841796875,-134508.421875,136913.625,2870.28515625,-134043.34375,-459.921875,465.078125
884,dresser_0229,14,query_dgcnn_paconv,136752.21875,2179.912841796875,-134572.3125,135460.640625,2186.479248046875,-133274.15625,-1291.578125,1298.15625
885,dresser_0230,14,query_dgcnn_paconv,145145.0,2772.410888671875,-142372.59375,144702.6875,2773.474365234375,-141929.21875,-442.3125,443.375
886,dresser_0231,14,query_dgcnn_paconv,135568.96875,2813.69140625,-132755.28125,135550.15625,2813.107421875,-132737.046875,-18.8125,18.234375
887,dresser_0232,14,query_dgcnn_paconv,152962.53125,2106.7138671875,-150855.8125,152830.65625,2103.477294921875,-150727.171875,-131.875,128.640625
888,dresser_0233,14,query_dgcnn_paconv,126355.25,2264.650390625,-124090.6015625,126232.234375,2264.129150390625,-123968.1015625,-123.015625,122.5
889,dresser_0234,14,query_dgcnn_paconv,133633.453125,2420.3759765625,-131213.078125,133016.140625,2423.029541015625,-130593.109375,-617.3125,619.96875
890,dresser_0235,14,query_dgcnn_paconv,131210.078125,2766.221923828125,-128443.859375,130772.90625,2771.099365234375,-128001.8046875,-437.171875,442.0546875
891,dresser_0236,14,query_dgcnn_paconv,129740.5390625,3086.81396484375,-126653.7265625,129535.921875,3086.243896484375,-126449.6796875,-204.6171875,204.046875
892,dresser_0237,14,query_dgcnn_paconv,137760.03125,2730.972900390625,-135029.0625,137382.5625,2730.758544921875,-134651.796875,-377.46875,377.265625
893,dresser_0238,14,query_dgcnn_paconv,147808.984375,2545.044921875,-145263.9375,147254.328125,2545.9033203125,-144708.421875,-554.65625,555.515625
894,dresser_0239,14,query_dgcnn_paconv,136573.21875,2764.985107421875,-133808.234375,136573.21875,2765.014892578125,-133808.203125,0.0,0.03125
895,dresser_0240,14,query_dgcnn_paconv,132833.125,2751.93701171875,-130081.1875,131631.109375,2760.982421875,-128870.125,-1202.015625,1211.0625
896,dresser_0241,14,query_dgcnn_paconv,135082.421875,2362.48779296875,-132719.9375,134397.078125,2366.11962890625,-132030.953125,-685.34375,688.984375
897,dresser_0242,14,query_dgcnn_paconv,134451.671875,2902.97705078125,-131548.6875,134218.0625,2902.9228515625,-131315.140625,-233.609375,233.546875
898,dresser_0243,14,query_dgcnn_paconv,135506.5625,2218.479248046875,-133288.078125,134669.078125,2218.67333984375,-132450.40625,-837.484375,837.671875
899,dresser_0244,14,query_dgcnn_paconv,144161.34375,2499.55908203125,-141661.78125,144005.921875,2499.984375,-141505.9375,-155.421875,155.84375
900,dresser_0245,14,query_dgcnn_paconv,139165.484375,2658.5009765625,-136506.984375,138468.671875,2665.172607421875,-135803.5,-696.8125,703.484375
901,dresser_0246,14,query_dgcnn_paconv,131175.421875,3124.53564453125,-128050.8828125,130852.078125,3133.003173828125,-127719.078125,-323.34375,331.8046875
902,dresser_0247,14,query_dgcnn_paconv,139617.3125,2782.588623046875,-136834.71875,138771.546875,2791.577392578125,-135979.96875,-845.765625,854.75
903,dresser_0248,14,query_dgcnn_paconv,132755.9375,2841.104248046875,-129914.8359375,131904.5,2849.8232421875,-129054.6796875,-851.4375,860.15625
904,dresser_0249,14,query_dgcnn_paconv,142160.828125,2649.865234375,-139510.96875,142071.3125,2655.989013671875,-139415.328125,-89.515625,95.640625
905,dresser_0250,14,query_dgcnn_paconv,130558.2890625,2947.412109375,-127610.875,130460.4296875,2949.2548828125,-127511.171875,-97.859375,99.703125
906,dresser_0251,14,query_dgcnn_paconv,138450.40625,2844.726806640625,-135605.671875,138054.421875,2847.807373046875,-135206.609375,-395.984375,399.0625
907,dresser_0252,14,query_dgcnn_paconv,136641.234375,2755.84765625,-133885.390625,136204.0625,2756.7392578125,-133447.328125,-437.171875,438.0625
908,dresser_0253,14,query_dgcnn_paconv,133189.96875,2645.412841796875,-130544.5546875,132807.609375,2648.18896484375,-130159.421875,-382.359375,385.1328125
909,dresser_0254,14,query_dgcnn_paconv,139814.0,2374.49169921875,-137439.515625,139141.3125,2384.742431640625,-136756.5625,-672.6875,682.953125
910,dresser_0255,14,query_dgcnn_paconv,137990.375,2748.928466796875,-135241.453125,137535.59375,2749.005615234375,-134786.59375,-454.78125,454.859375
911,dresser_0256,14,query_dgcnn_paconv,133323.984375,2072.59912109375,-131251.390625,132782.484375,2076.7783203125,-130705.703125,-541.5,545.6875
912,dresser_0257,14,query_dgcnn_paconv,131367.484375,2412.237060546875,-128955.25,130776.84375,2413.349365234375,-128363.4921875,-590.640625,591.7578125
913,dresser_0258,14,query_dgcnn_paconv,143684.21875,2845.29736328125,-140838.921875,143684.21875,2844.397705078125,-140839.828125,0.0,-0.90625
914,dresser_0259,14,query_dgcnn_paconv,134557.578125,2865.399658203125,-131692.171875,134557.578125,2865.399658203125,-131692.171875,0.0,0.0
915,dresser_0260,14,query_dgcnn_paconv,131631.109375,2913.880615234375,-128717.2265625,131556.4375,2916.450927734375,-128639.984375,-74.671875,77.2421875
916,dresser_0261,14,query_dgcnn_paconv,143054.703125,2650.98828125,-140403.71875,142684.28125,2652.740966796875,-140031.546875,-370.421875,372.171875
917,dresser_0262,14,query_dgcnn_paconv,138685.421875,2922.435791015625,-135762.984375,138677.5625,2921.47607421875,-135756.09375,-7.859375,6.890625
918,dresser_0263,14,query_dgcnn_paconv,137651.078125,2317.022705078125,-135334.0625,136304.703125,2331.472412109375,-133973.234375,-1346.375,1360.828125
919,dresser_0264,14,query_dgcnn_paconv,130329.34375,2688.510986328125,-127640.8359375,130089.53125,2694.7734375,-127394.7578125,-239.8125,246.078125
920,dresser_0265,14,query_dgcnn_paconv,141098.703125,2603.58642578125,-138495.109375,140606.3125,2599.453125,-138006.859375,-492.390625,488.25
921,dresser_0266,14,query_dgcnn_paconv,138950.546875,2635.00244140625,-136315.546875,138264.46875,2644.891845703125,-135619.578125,-686.078125,695.96875
922,dresser_0267,14,query_dgcnn_paconv,131700.265625,2443.12841796875,-129257.140625,130801.8828125,2447.26220703125,-128354.6171875,-898.3828125,902.5234375
923,dresser_0268,14,query_dgcnn_paconv,139958.0,2454.375732421875,-137503.625,139120.921875,2463.152587890625,-136657.765625,-837.078125,845.859375
924,dresser_0269,14,query_dgcnn_paconv,134490.078125,2728.822998046875,-131761.25,133780.28125,2735.848876953125,-131044.4296875,-709.796875,716.8203125
925,dresser_0270,14,query_dgcnn_paconv,129356.921875,2696.947021484375,-126659.9765625,128684.90625,2704.38232421875,-125980.5234375,-672.015625,679.453125
926,dresser_0271,14,query_dgcnn_paconv,147629.96875,2817.934326171875,-144812.03125,147361.46875,2817.906494140625,-144543.5625,-268.5,268.46875
927,dresser_0272,14,query_dgcnn_paconv,131605.703125,2130.022216796875,-129475.6796875,131605.703125,2130.022216796875,-129475.6796875,0.0,0.0
928,dresser_0273,14,query_dgcnn_paconv,130639.4375,2907.196533203125,-127732.2421875,130639.4375,2907.196533203125,-127732.2421875,0.0,0.0
929,dresser_0274,14,query_dgcnn_paconv,130414.8984375,2263.564208984375,-128151.3359375,129435.015625,2273.651611328125,-127161.3671875,-979.8828125,989.96875
930,dresser_0275,14,query_dgcnn_paconv,136347.0,2743.132080078125,-133603.875,135801.296875,2748.15234375,-133053.140625,-545.703125,550.734375
931,dresser_0276,14,query_dgcnn_paconv,138907.328125,2302.2177734375,-136605.109375,137646.59375,2323.990478515625,-135322.609375,-1260.734375,1282.5
932,dresser_0277,14,query_dgcnn_paconv,123888.6328125,2026.870361328125,-121861.765625,122956.078125,2038.8936767578125,-120917.1875,-932.5546875,944.578125
933,dresser_0278,14,query_dgcnn_paconv,131730.90625,3059.404296875,-128671.5,131333.71875,3059.611572265625,-128274.109375,-397.1875,397.390625
934,dresser_0279,14,query_dgcnn_paconv,136261.515625,2527.10009765625,-133734.421875,135550.15625,2524.826171875,-133025.328125,-711.359375,709.09375
935,dresser_0280,14,query_dgcnn_paconv,131777.015625,2914.8701171875,-128862.1484375,131556.4375,2915.1416015625,-128641.296875,-220.578125,220.8515625
936,dresser_0281,14,query_dgcnn_paconv,132321.71875,2957.97314453125,-129363.7421875,131576.828125,2961.861083984375,-128614.96875,-744.890625,748.7734375
937,dresser_0282,14,query_dgcnn_paconv,131810.125,2903.157470703125,-128906.96875,131407.515625,2904.494873046875,-128503.0234375,-402.609375,403.9453125
938,dresser_0283,14,query_dgcnn_paconv,141640.203125,2875.862548828125,-138764.34375,141640.203125,2875.862548828125,-138764.34375,0.0,0.0
939,dresser_0284,14,query_dgcnn_paconv,132121.78125,2446.447998046875,-129675.3359375,131983.9375,2449.460205078125,-129534.4765625,-137.84375,140.859375
940,dresser_0285,14,query_dgcnn_paconv,130746.6015625,2542.16748046875,-128204.4375,130298.9765625,2544.122802734375,-127754.8515625,-447.625,449.5859375
941,dresser_0286,14,query_dgcnn_paconv,142403.203125,2612.150634765625,-139791.046875,142164.234375,2610.499755859375,-139553.734375,-238.96875,237.3125
942,flower_pot_0150,15,query_dgcnn_paconv,142879.90625,1157.7569580078125,-141722.15625,142879.90625,1157.7569580078125,-141722.15625,0.0,0.0
943,flower_pot_0151,15,query_dgcnn_paconv,131287.921875,2792.8876953125,-128495.03125,131287.921875,2792.8876953125,-128495.03125,0.0,0.0
944,flower_pot_0152,15,query_dgcnn_paconv,128747.65625,1427.644775390625,-127320.0078125,128143.875,1444.81640625,-126699.0625,-603.78125,620.9453125
945,flower_pot_0153,15,query_dgcnn_paconv,128058.390625,3316.8427734375,-124741.546875,128058.390625,3316.8427734375,-124741.546875,0.0,0.0
946,flower_pot_0154,15,query_dgcnn_paconv,127661.3046875,1058.14404296875,-126603.1640625,127661.3046875,1058.14404296875,-126603.1640625,0.0,0.0
947,flower_pot_0155,15,query_dgcnn_paconv,132138.53125,3831.04296875,-128307.484375,132138.53125,3831.04296875,-128307.484375,0.0,0.0
948,flower_pot_0156,15,query_dgcnn_paconv,129088.4296875,2392.7587890625,-126695.671875,129088.4296875,2392.7587890625,-126695.671875,0.0,0.0
949,flower_pot_0157,15,query_dgcnn_paconv,125511.6796875,2172.299560546875,-123339.3828125,125511.6796875,2172.299560546875,-123339.3828125,0.0,0.0
950,flower_pot_0158,15,query_dgcnn_paconv,130821.9453125,1898.119873046875,-128923.828125,130821.9453125,1898.119873046875,-128923.828125,0.0,0.0
951,flower_pot_0159,15,query_dgcnn_paconv,158243.90625,2250.53662109375,-155993.375,158243.90625,2250.53662109375,-155993.375,0.0,0.0
